"_raw","_time","attributes.logging.googleapis.com/timestamp","data.insertId","data.labels.execution_id","data.logName","data.protoPayload.@type","data.protoPayload.authenticationInfo.principalEmail","data.protoPayload.authorizationInfo{}.granted","data.protoPayload.authorizationInfo{}.permission","data.protoPayload.authorizationInfo{}.resource","data.protoPayload.methodName","data.protoPayload.numResponseItems","data.protoPayload.request.@type","data.protoPayload.request.parent","data.protoPayload.requestMetadata.callerIp","data.protoPayload.requestMetadata.callerSuppliedUserAgent","data.protoPayload.requestMetadata.requestAttributes.time","data.protoPayload.resourceLocation.currentLocations{}","data.protoPayload.resourceName","data.protoPayload.serviceName","data.receiveTimestamp","data.resource.labels.function_name","data.resource.labels.project_id","data.resource.labels.region","data.resource.type","data.severity","data.textPayload","data.timestamp","data.trace","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,"publish_time",punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"{""publish_time"": 1640116814.275, ""data"": {""insertId"": ""000000-59395e3a-1366-410b-a5e3-853d385b348a"", ""labels"": {""execution_id"": ""dlt37emb9zqp""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T20:00:13.119626747Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T20:00:02.681262039Z"", ""trace"": ""projects/adept-lodge-251409/traces/10ad312ba5c613161b63fab7b62dd2f1""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T20:00:02.681262039Z""}}","2021-12-21T20:00:02.681+0000","2021-12-21T20:00:02.681262039Z","000000-59395e3a-1366-410b-a5e3-853d385b348a",dlt37emb9zqp,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T20:00:13.119626747Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T20:00:02.681262039Z","projects/adept-lodge-251409/traces/10ad312ba5c613161b63fab7b62dd2f1",20,21,0,december,2,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640116814.275","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,553,524
"{""publish_time"": 1640113230.71, ""data"": {""insertId"": ""000000-4c0e0bdf-0cd1-487f-8bd3-1186761234aa"", ""labels"": {""execution_id"": ""s429nylfu1bd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:29.981157595Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1064 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T19:00:20.403439744Z"", ""trace"": ""projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:20.403439744Z""}}","2021-12-21T19:00:20.403+0000","2021-12-21T19:00:20.403439744Z","000000-4c0e0bdf-0cd1-487f-8bd3-1186761234aa",s429nylfu1bd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:29.981157595Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1064 ms, finished with status: 'ok'","2021-12-21T19:00:20.403439744Z","projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e",19,21,0,december,20,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113230.71","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,578,549
"{""publish_time"": 1640113230.71, ""data"": {""insertId"": ""000000-fd549eb2-d29f-4186-bc11-07bf64c0654a"", ""labels"": {""execution_id"": ""s429nylfu1bd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:29.981157595Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-21T19:00:19.514Z"", ""trace"": ""projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:19.514Z""}}","2021-12-21T19:00:19.514+0000","2021-12-21T19:00:19.514Z","000000-fd549eb2-d29f-4186-bc11-07bf64c0654a",s429nylfu1bd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:29.981157595Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-21T19:00:19.514Z","projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e",19,21,0,december,19,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113230.71","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,511,488
"{""publish_time"": 1640113230.71, ""data"": {""insertId"": ""000000-7d6aab4f-6c45-4629-8b09-cfb1cebf7137"", ""labels"": {""execution_id"": ""s429nylfu1bd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:29.981157595Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640113205.2118084."", ""timestamp"": ""2021-12-21T19:00:19.344Z"", ""trace"": ""projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:19.344Z""}}","2021-12-21T19:00:19.344+0000","2021-12-21T19:00:19.344Z","000000-7d6aab4f-6c45-4629-8b09-cfb1cebf7137",s429nylfu1bd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:29.981157595Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640113205.2118084.","2021-12-21T19:00:19.344Z","projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e",19,21,0,december,19,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113230.71","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,542,519
"{""publish_time"": 1640113230.71, ""data"": {""insertId"": ""000000-08fe6f4c-80cd-4476-b15b-2a75e0aac284"", ""labels"": {""execution_id"": ""s429nylfu1bd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:29.981157595Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T19:00:19.340454789Z"", ""trace"": ""projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:19.340454789Z""}}","2021-12-21T19:00:19.340+0000","2021-12-21T19:00:19.340454789Z","000000-08fe6f4c-80cd-4476-b15b-2a75e0aac284",s429nylfu1bd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:29.981157595Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T19:00:19.340454789Z","projects/adept-lodge-251409/traces/1ed2894790457af696b1a30009601b7e",19,21,0,december,19,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113230.71","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,545,516
"{""publish_time"": 1640113218.739, ""data"": {""insertId"": ""000000-70beda3b-7753-4cba-adc2-91b52d9038bb"", ""labels"": {""execution_id"": ""s4294vo09sa8""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:17.813612212Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 3082 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T19:00:10.447253258Z"", ""trace"": ""projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:10.447253258Z""}}","2021-12-21T19:00:10.447+0000","2021-12-21T19:00:10.447253258Z","000000-70beda3b-7753-4cba-adc2-91b52d9038bb",s4294vo09sa8,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:17.813612212Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 3082 ms, finished with status: 'ok'","2021-12-21T19:00:10.447253258Z","projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254",19,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113218.739","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640113218.739, ""data"": {""insertId"": ""000000-e6ee01bf-a9a6-43fe-9843-3700fbffff38"", ""labels"": {""execution_id"": ""s4294vo09sa8""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:17.813612212Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-21T19:00:10.443Z"", ""trace"": ""projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:10.443Z""}}","2021-12-21T19:00:10.443+0000","2021-12-21T19:00:10.443Z","000000-e6ee01bf-a9a6-43fe-9843-3700fbffff38",s4294vo09sa8,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:17.813612212Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-21T19:00:10.443Z","projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254",19,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113218.739","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,599,576
"{""publish_time"": 1640113218.739, ""data"": {""insertId"": ""000000-8ff97fde-6870-4cbc-9008-da934ddfa0e5"", ""labels"": {""execution_id"": ""s4294vo09sa8""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:17.813612212Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640113205.2118084."", ""timestamp"": ""2021-12-21T19:00:10.186Z"", ""trace"": ""projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:10.186Z""}}","2021-12-21T19:00:10.186+0000","2021-12-21T19:00:10.186Z","000000-8ff97fde-6870-4cbc-9008-da934ddfa0e5",s4294vo09sa8,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:17.813612212Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640113205.2118084.","2021-12-21T19:00:10.186Z","projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254",19,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113218.739","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640113218.739, ""data"": {""insertId"": ""000000-36476a6c-3415-40fd-b302-46a3674cf895"", ""labels"": {""execution_id"": ""s4294vo09sa8""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:17.813612212Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T19:00:07.367253457Z"", ""trace"": ""projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:07.367253457Z""}}","2021-12-21T19:00:07.367+0000","2021-12-21T19:00:07.367253457Z","000000-36476a6c-3415-40fd-b302-46a3674cf895",s4294vo09sa8,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:17.813612212Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T19:00:07.367253457Z","projects/adept-lodge-251409/traces/95539bd1cb9570663dbca12999eab254",19,21,0,december,7,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113218.739","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640113214.743, ""data"": {""insertId"": ""000000-e19e1a9a-14ad-4887-9a5f-f2656b9dfddd"", ""labels"": {""execution_id"": ""rwihp3sm90ph""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:13.527873322Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2680 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T19:00:06.04656062Z"", ""trace"": ""projects/adept-lodge-251409/traces/dceb3c25e1d3636d96acb2f264f2f535""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:06.04656062Z""}}","2021-12-21T19:00:06.046+0000","2021-12-21T19:00:06.04656062Z","000000-e19e1a9a-14ad-4887-9a5f-f2656b9dfddd",rwihp3sm90ph,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:13.527873322Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2680 ms, finished with status: 'ok'","2021-12-21T19:00:06.04656062Z","projects/adept-lodge-251409/traces/dceb3c25e1d3636d96acb2f264f2f535",19,21,0,december,6,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113214.743","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,585,557
"{""publish_time"": 1640113214.743, ""data"": {""insertId"": ""000000-43d6dbf4-2a87-47c8-9cc7-264b18864da6"", ""labels"": {""execution_id"": ""rwihp3sm90ph""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T19:00:13.527873322Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T19:00:03.368894836Z"", ""trace"": ""projects/adept-lodge-251409/traces/dceb3c25e1d3636d96acb2f264f2f535""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T19:00:03.368894836Z""}}","2021-12-21T19:00:03.368+0000","2021-12-21T19:00:03.368894836Z","000000-43d6dbf4-2a87-47c8-9cc7-264b18864da6",rwihp3sm90ph,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T19:00:13.527873322Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T19:00:03.368894836Z","projects/adept-lodge-251409/traces/dceb3c25e1d3636d96acb2f264f2f535",19,21,0,december,3,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640113214.743","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,553,524
"{""publish_time"": 1640109692.955, ""data"": {""insertId"": ""000000-2e6baafb-eecc-4532-b9f5-db8b6d47ca30"", ""labels"": {""execution_id"": ""qvzmuarucs2v""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T18:01:31.928580779Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1092 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T18:01:22.735722223Z"", ""trace"": ""projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T18:01:22.735722223Z""}}","2021-12-21T18:01:22.735+0000","2021-12-21T18:01:22.735722223Z","000000-2e6baafb-eecc-4532-b9f5-db8b6d47ca30",qvzmuarucs2v,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T18:01:31.928580779Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1092 ms, finished with status: 'ok'","2021-12-21T18:01:22.735722223Z","projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96",18,21,1,december,22,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640109692.955","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640109692.955, ""data"": {""insertId"": ""000000-770471d7-751c-4a60-8e3e-c38875bde553"", ""labels"": {""execution_id"": ""qvzmuarucs2v""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T18:01:31.928580779Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-21T18:01:21.817Z"", ""trace"": ""projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T18:01:21.817Z""}}","2021-12-21T18:01:21.817+0000","2021-12-21T18:01:21.817Z","000000-770471d7-751c-4a60-8e3e-c38875bde553",qvzmuarucs2v,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T18:01:31.928580779Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-21T18:01:21.817Z","projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96",18,21,1,december,21,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640109692.955","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,512,489
"{""publish_time"": 1640109692.955, ""data"": {""insertId"": ""000000-6b1c0d12-f384-4a69-95c7-33afa69ff579"", ""labels"": {""execution_id"": ""qvzmuarucs2v""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T18:01:31.928580779Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640109604.7856662."", ""timestamp"": ""2021-12-21T18:01:21.647Z"", ""trace"": ""projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T18:01:21.647Z""}}","2021-12-21T18:01:21.647+0000","2021-12-21T18:01:21.647Z","000000-6b1c0d12-f384-4a69-95c7-33afa69ff579",qvzmuarucs2v,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T18:01:31.928580779Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640109604.7856662.","2021-12-21T18:01:21.647Z","projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96",18,21,1,december,21,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640109692.955","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640109692.955, ""data"": {""insertId"": ""000000-9f89f422-f2a1-469c-9ae4-0f91b7820d5c"", ""labels"": {""execution_id"": ""qvzmuarucs2v""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T18:01:31.928580779Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T18:01:21.644619072Z"", ""trace"": ""projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T18:01:21.644619072Z""}}","2021-12-21T18:01:21.644+0000","2021-12-21T18:01:21.644619072Z","000000-9f89f422-f2a1-469c-9ae4-0f91b7820d5c",qvzmuarucs2v,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T18:01:31.928580779Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T18:01:21.644619072Z","projects/adept-lodge-251409/traces/86e0bbe6a8408fd79377ef1699cefa96",18,21,1,december,21,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640109692.955","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640109617.635, ""data"": {""insertId"": ""000000-fcd700c9-c2de-49df-b655-50c751301bed"", ""labels"": {""execution_id"": ""qvzm197j9za0""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T18:00:17.260587153Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2729 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T18:00:09.750267362Z"", ""trace"": ""projects/adept-lodge-251409/traces/2898ca2fe3ab927bc028207d26828959""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T18:00:09.750267362Z""}}","2021-12-21T18:00:09.750+0000","2021-12-21T18:00:09.750267362Z","000000-fcd700c9-c2de-49df-b655-50c751301bed",qvzm197j9za0,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T18:00:17.260587153Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2729 ms, finished with status: 'ok'","2021-12-21T18:00:09.750267362Z","projects/adept-lodge-251409/traces/2898ca2fe3ab927bc028207d26828959",18,21,0,december,9,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640109617.635","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
